sample_index_1_based,previous_raw_ms,previous_mapped_s,current_raw_ms,current_mapped_s,previous_is_stable,current_is_stable
290,7.450819015503,0.005314019620,8.570194244385,0.006112372380,True,True
291,7.465362548828,0.005324392254,8.493661880493,0.006057788517,True,True
292,7.869958877563,0.005612955542,8.409261703491,0.005997593229,True,True
293,7.700681686401,0.005492224879,8.244037628174,0.005879753301,True,True
294,7.466793060303,0.005325412513,8.599281311035,0.006133117649,True,True
295,7.453203201294,0.005315720052,8.298158645630,0.005918353105,True,True
296,7.441759109497,0.005307557979,8.267164230347,0.005896247490,True,True
297,7.438659667969,0.005305347417,8.268594741821,0.005897267749,True,True
298,7.476806640625,0.005332554327,8.558750152588,0.006104210307,True,True
299,8.084774017334,0.005766164453,8.302450180054,0.005921413882,True,True
300,8.034229278564,0.005730115297,8.252382278442,0.005885704813,True,True
301,7.475852966309,0.005331874154,8.273124694824,0.005900498570,True,True
302,7.488489151001,0.005340886443,8.568763732910,0.006111352121,True,True
303,7.453441619873,0.005315890095,8.335828781128,0.005945219928,True,True
304,7.805347442627,0.005566873838,8.287906646729,0.005911041247,True,True
305,7.437944412231,0.005304837288,8.266687393188,0.005895907404,True,True
306,7.444381713867,0.005309428454,8.590936660767,0.006127166137,True,True
307,7.419109344482,0.005291403876,8.274316787720,0.005901348786,True,True
308,7.672309875488,0.005471989740,8.309841156006,0.005926685221,True,True
309,7.591485977173,0.005414345100,8.316755294800,0.005931616473,True,True
310,7.454633712769,0.005316740311,8.613348007202,0.006143150197,True,True
311,7.430315017700,0.005299395906,8.261203765869,0.005891996411,True,True
312,7.455587387085,0.005317420484,13.464689254761,0.009603188955,True,True
313,7.437705993652,0.005304667245,8.723258972168,0.006221540106,True,True
314,7.434844970703,0.005302626726,8.360147476196,0.005962564333,True,True
315,7.481098175049,0.005335615105,8.925914764404,0.006366076814,True,True
316,7.468223571777,0.005326432772,8.775234222412,0.006258609521,True,True
317,7.474899291992,0.005331193982,8.780002593994,0.006262010384,True,True
318,7.454156875610,0.005316400224,8.256912231445,0.005888935633,True,True
319,7.454872131348,0.005316910354,8.655786514282,0.006173417884,True,True
320,7.437705993652,0.005304667245,8.274555206299,0.005901518829,True,True
321,7.445096969604,0.005309938583,8.604288101196,0.006136688556,True,True
322,7.420063018799,0.005292084049,8.385896682739,0.005980928997,True,True
323,7.420778274536,0.005292594178,8.517742156982,0.006074962879,True,True
324,7.436752319336,0.005303987072,8.537054061890,0.006088736377,True,True
325,7.572650909424,0.005400911688,8.606195449829,0.006138048901,True,True
326,7.991313934326,0.005699507524,8.367300033569,0.005967665629,True,True
327,7.449150085449,0.005312829318,8.415937423706,0.006002354439,True,True
328,7.477521896362,0.005333064457,8.269786834717,0.005898117965,True,True
329,7.484197616577,0.005337825666,8.591651916504,0.006127676267,True,True
330,7.461786270142,0.005321841606,8.340120315552,0.005948280705,True,True
331,8.091688156128,0.005771095705,8.309364318848,0.005926345134,True,True
332,7.517576217651,0.005361631712,8.277177810669,0.005903389304,True,True
333,7.467269897461,0.005325752600,8.586168289185,0.006123765274,True,True
334,7.458925247192,0.005319801088,8.327722549438,0.005939438460,True,True
335,7.595062255859,0.005416895748,8.264064788818,0.005894036929,True,True
336,7.969856262207,0.005684203637,8.270263671875,0.005898458052,True,True
337,7.457494735718,0.005318780829,8.301258087158,0.005920563666,True,True
338,7.469654083252,0.005327453032,8.328914642334,0.005940288676,True,True
339,7.425069808960,0.005295654956,8.783102035522,0.006264220946,True,True
340,7.422447204590,0.005293784481,8.591651916504,0.006127676267,True,True
341,8.066892623901,0.005753411214,8.260011672974,0.005891146195,True,True
342,7.531642913818,0.005371664260,8.441448211670,0.006020549060,True,True
